environment,seed,team,relay_count,map_mode,command_mode,stress,n_agents,n_payload,max_steps,success_time,alive_final,reached_final,payload_reached,attrition_rate,exposure_per_agent_step,early_exposure_per_agent_step,recovery_time,mean_effective_map_delay,early_map_mse,mean_consensus,safe_exposure_cut,safe_exposure_scale,reached_fraction,alive_fraction,payload_fraction,time_efficiency,exposure_safety,recovery_safety,strict_success,operational_score,safe_delivery_success,degraded_outcome
grid_world,1923328309,no_relay_hetero,0,scout_belief,consensus_gated,degraded,12,2,120,35,12,11,2,0.0,0.21517594492761966,0.15492668034788615,11,6.0,0.014837301403011831,0.4411361008568502,0.17,0.25,0.9166666666666666,1.0,1.0,0.7083333333333333,0.13929622028952138,0.44999999999999996,1,75.78348041738663,0,1
grid_world,2574442752,no_relay_hetero,0,scout_belief,consensus_gated,degraded,12,2,120,34,12,11,2,0.0,0.21336838249258902,0.14935786774481233,10,6.0,0.014454570440178748,0.4669653463490102,0.17,0.25,0.9166666666666666,1.0,1.0,0.7166666666666667,0.14652647002964392,0.5,1,76.51803724708168,0,1
grid_world,3098733196,no_relay_hetero,0,scout_belief,consensus_gated,degraded,12,2,120,34,11,11,2,0.08333333333333333,0.1902144075406347,0.12712662903965752,10,6.0,0.01098296835707373,0.46725042093623687,0.17,0.25,0.9166666666666666,0.9166666666666666,1.0,0.7166666666666667,0.23914236983746118,0.5,1,76.31465984439112,0,1
grid_world,3672148134,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,35,11,11,2,0.08333333333333333,0.21347140980831306,0.14836262981677759,10,12.0,0.010649631912974203,0.4487345747344082,0.17,0.25,0.9166666666666666,0.9166666666666666,1.0,0.7083333333333333,0.14611436076674778,0.5,1,74.87893438406779,0,1
grid_world,4072058769,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,35,10,10,2,0.16666666666666666,0.20714549844342475,0.13775175646487747,10,12.0,0.015299918583633812,0.4481802630370231,0.17,0.25,0.8333333333333334,0.8333333333333334,1.0,0.7083333333333333,0.171418006226301,0.5,1,71.73318542050156,0,1
grid_world,127473377,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,34,11,11,2,0.08333333333333333,0.2060187022332879,0.13803253049630287,11,12.0,0.010892248787736305,0.45498605310799706,0.17,0.25,0.9166666666666666,0.9166666666666666,1.0,0.7166666666666667,0.17592519106684845,0.44999999999999996,1,74.92961934160255,0,1
grid_world,2505950344,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,35,11,11,1,0.08333333333333333,0.15702466802133372,0.10677677425450693,8,12.0,0.010722941751689934,0.43681088379028604,0.17,0.25,0.9166666666666666,0.9166666666666666,0.5,0.7083333333333333,0.3719013279146651,0.6,1,70.03995192413863,0,1
grid_world,2264813933,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,34,10,10,2,0.16666666666666666,0.22618941870223655,0.14702312215645374,11,12.0,0.01581454027581935,0.4591692005798192,0.17,0.25,0.8333333333333334,0.8333333333333334,1.0,0.7166666666666667,0.0952423251910538,0.44999999999999996,1,70.30005921934142,0,1
grid_world,436014453,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,33,12,9,1,0.0,0.20473361157290856,0.13921885586957783,10,12.0,0.008894206465108632,0.4464347545569566,0.17,0.25,0.75,1.0,0.5,0.725,0.18106555370836575,0.5,1,64.13491775191713,0,1
grid_world,245434088,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,35,11,11,1,0.08333333333333333,0.17731518889000683,0.12175642970447136,9,12.0,0.015429742651537045,0.43706915192591195,0.17,0.25,0.9166666666666666,0.9166666666666666,0.5,0.7083333333333333,0.2907392444399727,0.55,1,68.40368275549295,0,1
grid_world,401047303,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,35,11,11,2,0.08333333333333333,0.2089100880860866,0.1448443277396867,12,12.0,0.011627245076076195,0.44845741888571555,0.17,0.25,0.9166666666666666,0.9166666666666666,1.0,0.7083333333333333,0.16435964765565358,0.4,1,74.13436840051247,0,1
grid_world,32010522,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,35,10,10,1,0.16666666666666666,0.18956303320467546,0.12542754030376027,10,12.0,0.01712519884253404,0.45224721196796125,0.17,0.25,0.8333333333333334,0.8333333333333334,0.5,0.7083333333333333,0.24174786718129815,0.5,1,63.71780347387151,0,1
grid_world,1064552600,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,35,10,10,2,0.16666666666666666,0.21784955110794288,0.1441437863164222,11,12.0,0.011858290836671219,0.42190997959692933,0.17,0.25,0.8333333333333334,0.8333333333333334,1.0,0.7083333333333333,0.12860179556822848,0.44999999999999996,1,70.63375847128853,0,1
grid_world,276894480,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,33,12,10,2,0.0,0.2209575066039756,0.1502511044907034,11,12.0,0.013578800756314229,0.4168784042778223,0.17,0.25,0.8333333333333334,1.0,1.0,0.725,0.11616997358409764,0.44999999999999996,1,73.72637963017738,0,1
grid_world,737440745,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,33,12,9,1,0.0,0.22543579251963858,0.15329633891335423,12,12.0,0.012752509885310882,0.4418351142020534,0.17,0.25,0.75,1.0,0.5,0.725,0.09825682992144569,0.4,1,61.97559561890025,0,1
grid_world,1897886141,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,35,12,12,2,0.0,0.19836008402748642,0.14281926049979024,11,12.0,0.011021804775931602,0.4368108837902861,0.17,0.25,1.0,1.0,1.0,0.7083333333333333,0.2065596638900543,0.44999999999999996,1,78.72516862779409,0,1
grid_world,1671611096,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,34,12,12,2,0.0,0.1662747346689792,0.11639231426828545,8,12.0,0.0086150244073609,0.447189907338806,0.17,0.25,1.0,1.0,1.0,0.7166666666666667,0.33490106132408315,0.6,1,82.15528152520383,1,0
grid_world,2987144714,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,35,12,12,2,0.0,0.18134395143599238,0.13056764503391452,9,12.0,0.013280006410135764,0.43625657209290103,0.17,0.25,1.0,1.0,1.0,0.7083333333333333,0.27462419425603046,0.55,1,80.67807205291776,0,1
grid_world,1583507202,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,35,11,11,2,0.08333333333333333,0.18856646953911982,0.12916803163429708,9,12.0,0.01369965515697488,0.4411361008568502,0.17,0.25,0.9166666666666666,0.9166666666666666,1.0,0.7083333333333333,0.24573412184352073,0.55,1,76.77361103914262,0,1
grid_world,2434102056,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,35,11,10,2,0.08333333333333333,0.200495898316402,0.13901048949937206,12,12.0,0.011778590132979492,0.45197005611926877,0.17,0.25,0.8333333333333334,0.9166666666666666,1.0,0.7083333333333333,0.19801640673439203,0.4,1,72.60556302761482,0,1
grid_world,2450690255,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,35,12,12,2,0.0,0.16824889486892236,0.1211392043056241,8,12.0,0.009948096911198993,0.4633394353660056,0.17,0.25,1.0,1.0,1.0,0.7083333333333333,0.32700442052431056,0.6,1,81.91139522067368,1,0
grid_world,935214592,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,34,12,11,2,0.0,0.2142729912933342,0.14999109390533394,11,12.0,0.011497775096913165,0.4432918344542105,0.17,0.25,0.9166666666666666,1.0,1.0,0.7166666666666667,0.14290803482666325,0.44999999999999996,1,75.96737915423995,0,1
grid_world,2868458215,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,34,12,12,2,0.0,0.1782124565017259,0.12474871955120813,8,12.0,0.01143699637694276,0.4750465667054279,0.17,0.25,1.0,1.0,1.0,0.7166666666666667,0.2871501739930964,0.6,1,81.48676910257002,0,1
grid_world,3996395556,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,34,12,10,2,0.0,0.22101693429850028,0.15471185400895018,12,12.0,0.011659765687238026,0.4510879802234016,0.17,0.25,0.8333333333333334,1.0,1.0,0.7166666666666667,0.11593226280599889,0.4,1,73.08971834595066,0,1
grid_world,2149117128,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,35,12,12,2,0.0,0.1636736957489742,0.11784506093926142,8,12.0,0.007884401389213435,0.4370880396389787,0.17,0.25,1.0,1.0,1.0,0.7083333333333333,0.3453052170041032,0.6,1,82.16760637139078,1,0
grid_world,3506966839,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,33,12,9,2,0.0,0.20641981848142946,0.14036547656737203,9,12.0,0.008245015244794462,0.4587663799521172,0.17,0.25,0.75,1.0,1.0,0.725,0.17432072607428217,0.55,1,73.54049016503996,0,1
grid_world,1834424155,no_relay_hetero,0,scout_belief,consensus_gated,severe,12,2,120,35,12,12,2,0.0,0.16838666090742727,0.12123839585334764,8,12.0,0.013524987082331448,0.46389374706339065,0.17,0.25,1.0,1.0,1.0,0.7083333333333333,0.32645335637029094,0.6,1,81.9036803225174,1,0
grid_world,2210675524,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,34,12,10,2,0.0,0.19212046842157113,0.1344843278950998,12,6.0,0.010008828053874338,0.44300675986698385,0.17,0.25,0.8333333333333334,1.0,1.0,0.7166666666666667,0.2315181263137155,0.4,1,74.7079204350587,0,1
grid_world,328886643,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,34,10,10,2,0.16666666666666666,0.21892027483933554,0.14120357727137142,11,6.0,0.007333085739161909,0.4555562022824503,0.17,0.25,0.8333333333333334,0.8333333333333334,1.0,0.7166666666666667,0.12431890064265783,0.44999999999999996,1,70.70713127566388,0,1
grid_world,1523815348,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,34,12,12,2,0.0,0.21635009671483416,0.1514450677003839,10,6.0,0.010251382437103851,0.4789446395900234,0.17,0.25,1.0,1.0,1.0,0.7166666666666667,0.13459961314066338,0.5,1,78.35106125063595,0,1
grid_world,1509785116,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,33,12,10,2,0.0,0.19503302426717817,0.13262245650168117,9,6.0,0.009247917635743575,0.46277910203920086,0.17,0.25,0.8333333333333334,1.0,1.0,0.725,0.21986790293128733,0.55,1,76.17815064103803,0,1
grid_world,2709759892,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,35,11,9,1,0.08333333333333333,0.22600234623703164,0.15707163063473698,13,6.0,0.014481772476036325,0.471473333227882,0.17,0.25,0.75,0.9166666666666666,0.5,0.7083333333333333,0.09599061505187345,0.35,1,59.67720194405957,0,1
grid_world,3062086202,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,34,12,11,2,0.0,0.22239476469207178,0.15567633528445024,13,6.0,0.01329036727500099,0.4789446395900234,0.17,0.25,0.9166666666666666,1.0,1.0,0.7166666666666667,0.11042094123171287,0.35,1,74.51255984391065,0,1
grid_world,944643851,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,33,10,10,2,0.16666666666666666,0.23941604581047027,0.15043308211757883,12,6.0,0.012131826295723097,0.45847292081820745,0.17,0.25,0.8333333333333334,0.8333333333333334,1.0,0.725,0.04233581675811893,0.4,1,69.19270143461367,0,1
grid_world,4200254814,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,34,12,9,2,0.0,0.23123490226287227,0.1618644315840106,11,6.0,0.01030377295330746,0.44747498192603263,0.17,0.25,0.75,1.0,1.0,0.7166666666666667,0.07506039094851091,0.44999999999999996,1,71.01751213994582,0,1
grid_world,1648935540,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,34,11,10,2,0.08333333333333333,0.24471105465744464,0.16640351716706234,12,6.0,0.01518265069456757,0.4750465667054279,0.17,0.25,0.8333333333333334,0.9166666666666666,1.0,0.7166666666666667,0.02115578137022145,0.4,1,70.26284760584977,0,1
grid_world,4220847063,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,35,11,11,2,0.08333333333333333,0.2296854951737591,0.16001422830438553,12,6.0,0.008832796149175147,0.46768354014563635,0.17,0.25,0.9166666666666666,0.9166666666666666,1.0,0.7083333333333333,0.08125801930496357,0.4,1,72.97094560360281,0,1
grid_world,1101832596,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,120,8,8,1,0.3333333333333333,0.08401448949927107,0.14632523587789711,11,6.0,0.012819545544671407,0.4748010002472952,0.17,0.25,0.6666666666666666,0.6666666666666666,0.5,0.0,0.6639420420029157,0.44999999999999996,0,50.795188588040816,0,1
grid_world,1965822269,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,33,12,9,2,0.0,0.19486214209039887,0.13250625662147122,10,6.0,0.009928489408220298,0.4624856429052911,0.17,0.25,0.75,1.0,1.0,0.725,0.22055143163840452,0.5,1,73.68772004293767,0,1
grid_world,1512588226,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,33,10,9,1,0.16666666666666666,0.26128863331448715,0.1654828010991752,12,6.0,0.010856917280451418,0.4705110870794583,0.17,0.25,0.75,0.8333333333333334,0.5,0.725,0.0,0.4,1,57.60000000000001,0,1
grid_world,289656460,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,34,12,11,2,0.0,0.23798078037232748,0.16658654626062924,12,6.0,0.008872363366022177,0.4750465667054279,0.17,0.25,0.9166666666666666,1.0,1.0,0.7166666666666667,0.04807687851069009,0.4,1,74.13974296581634,0,1
grid_world,1191355743,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,35,10,10,1,0.16666666666666666,0.23797751202918987,0.15984156224627252,12,6.0,0.009403204859592637,0.46768354014563635,0.17,0.25,0.8333333333333334,0.8333333333333334,0.5,0.7083333333333333,0.0480899518832405,0.4,1,60.00659265969871,0,1
grid_world,28740465,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,34,12,12,2,0.0,0.2324962841890956,0.16274739893236692,14,6.0,0.00947107568874167,0.44384255626665226,0.17,0.25,1.0,1.0,1.0,0.7166666666666667,0.07001486324361761,0.30000000000000004,1,75.44687475207732,0,1
grid_world,4072142941,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,33,10,9,1,0.16666666666666666,0.2738577506620493,0.17435610125483808,13,6.0,0.015538312742231842,0.4581794616842977,0.17,0.25,0.75,0.8333333333333334,0.5,0.725,0.0,0.35,1,57.10000000000001,0,1
grid_world,3470098445,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,34,12,12,2,0.0,0.23971342898331954,0.16779940028832369,13,6.0,0.008414285888768658,0.46306727346441473,0.17,0.25,1.0,1.0,1.0,0.7166666666666667,0.04114628406672183,0.35,1,75.54271464360077,0,1
grid_world,2535297637,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,34,10,10,2,0.16666666666666666,0.24129925796825238,0.15604018681946988,12,6.0,0.012242446760326988,0.46725042093623687,0.17,0.25,0.8333333333333334,0.8333333333333334,1.0,0.7166666666666667,0.03480296812699046,0.4,1,68.95390822044453,0,1
grid_world,3812893249,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,33,12,10,2,0.0,0.19125410300544474,0.13005279004370243,8,6.0,0.01113010383876893,0.4667918241262845,0.17,0.25,0.8333333333333334,1.0,1.0,0.725,0.23498358797822105,0.6,1,76.8897702316951,0,1
grid_world,4080984354,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,34,12,11,2,0.0,0.19732684275335421,0.13812878992734795,12,6.0,0.012067921287322226,0.46725042093623687,0.17,0.25,0.9166666666666666,1.0,1.0,0.7166666666666667,0.21069262898658314,0.4,1,76.41636347247884,0,1
grid_world,2162945622,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,35,12,12,2,0.0,0.21676222950680388,0.1560688052448988,11,6.0,0.010255170242039256,0.45631416089889953,0.17,0.25,1.0,1.0,1.0,0.7083333333333333,0.1329510819727845,0.44999999999999996,1,77.69464848095231,0,1
grid_world,1232797847,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,34,11,9,2,0.08333333333333333,0.2414547705499792,0.16257954550365264,12,6.0,0.012742012108121543,0.46306727346441473,0.17,0.25,0.75,0.9166666666666666,1.0,0.7166666666666667,0.034180917800083255,0.4,1,68.44519951586783,0,1
grid_world,1445350790,no_relay_hetero,0,scout_belief,stale_hold,degraded,12,2,120,35,10,10,2,0.16666666666666666,0.20467722625157167,0.13542809803645658,10,6.0,0.00847005130144279,0.45631416089889953,0.17,0.25,0.8333333333333334,0.8333333333333334,1.0,0.7083333333333333,0.18129109499371332,0.5,1,71.87140866324532,0,1
grid_world,3261210441,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,34,12,12,2,0.0,0.18430019593660577,0.12901013715562404,10,12.0,0.012109224329048617,0.43939376156961496,0.17,0.25,1.0,1.0,1.0,0.7166666666666667,0.26279921625357694,0.5,1,80.14585569421675,0,1
grid_world,2435108733,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,33,12,10,2,0.0,0.196661188943294,0.13372960848143992,8,12.0,0.01245194307640266,0.4624856429052911,0.17,0.25,0.8333333333333334,1.0,1.0,0.725,0.21335524422682395,0.6,1,76.58697341917554,0,1
grid_world,2004645282,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,120,8,8,1,0.3333333333333333,0.08703675659158525,0.15115383394738638,14,12.0,0.015418637276012559,0.4691163106239268,0.17,0.25,0.6666666666666666,0.6666666666666666,0.5,0.0,0.651852973633659,0.30000000000000004,0,49.125941630871225,0,1
grid_world,530591263,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,34,11,9,1,0.08333333333333333,0.1655484936733304,0.11064157660500916,7,12.0,0.01566653920818741,0.435780763272246,0.17,0.25,0.75,0.9166666666666666,0.5,0.7166666666666667,0.33780602530667836,0.65,1,66.19595102096017,0,1
grid_world,3114225089,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,34,12,12,2,0.0,0.21456758431987855,0.15019730902391498,13,12.0,0.014892980732891366,0.44747498192603263,0.17,0.25,1.0,1.0,1.0,0.7166666666666667,0.14172966272048582,0.35,1,76.95088194475346,0,1
grid_world,3368180983,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,33,12,9,2,0.0,0.18146408215807772,0.12339557586749285,7,12.0,0.012872545640257194,0.4427154916037827,0.17,0.25,0.75,1.0,1.0,0.725,0.27414367136768913,0.65,1,75.93801139914764,0,1
grid_world,2795944064,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,34,11,10,1,0.08333333333333333,0.24550727018942992,0.1673541225124614,10,12.0,0.013091593650870382,0.459719922392261,0.17,0.25,0.8333333333333334,0.9166666666666666,0.5,0.7166666666666667,0.017970919242280337,0.5,1,62.218259536058596,0,1
grid_world,3114089155,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,34,12,12,2,0.0,0.2047929309725113,0.1433550516807579,12,12.0,0.009174817189423935,0.4432918344542105,0.17,0.25,1.0,1.0,1.0,0.7166666666666667,0.18082827610995478,0.4,1,77.99826253220604,0,1
grid_world,1886673113,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,34,11,9,2,0.08333333333333333,0.22838216693193128,0.15301605184439396,12,12.0,0.015312034692506754,0.43939376156961496,0.17,0.25,0.75,0.9166666666666666,1.0,0.7166666666666667,0.08647133227227488,0.4,1,69.1772653184785,0,1
grid_world,2314245374,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,35,11,11,2,0.08333333333333333,0.20810322607072618,0.14359122598880106,11,12.0,0.012264375691533614,0.4408778327212243,0.17,0.25,0.9166666666666666,0.9166666666666666,1.0,0.7083333333333333,0.1675870957170953,0.44999999999999996,1,74.67955267337267,0,1
grid_world,639079171,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,35,11,11,2,0.08333333333333333,0.1991811262386256,0.13809891419211376,8,12.0,0.01636132378283402,0.4370880396389787,0.17,0.25,0.9166666666666666,0.9166666666666666,1.0,0.7083333333333333,0.20327549504549758,0.6,1,76.6791902639703,0,1
grid_world,3623585490,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,120,8,8,1,0.3333333333333333,0.08594324415415795,0.1493980060879779,13,12.0,0.016047515719551708,0.4599319941580094,0.17,0.25,0.6666666666666666,0.6666666666666666,0.5,0.0,0.6562270233833682,0.35,0,49.68717832736716,0,1
grid_world,1399416679,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,34,11,11,2,0.08333333333333333,0.23772686015778513,0.15967320773931235,13,12.0,0.015727452942129537,0.4591692005798192,0.17,0.25,0.9166666666666666,0.9166666666666666,1.0,0.7166666666666667,0.04909255936885948,0.35,1,72.1539624978307,0,1
grid_world,221542584,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,33,11,9,2,0.08333333333333333,0.22089945983601933,0.14358464889341258,12,12.0,0.01265190441295781,0.43439658829570565,0.17,0.25,0.75,0.9166666666666666,1.0,0.725,0.11640216065592268,0.4,1,69.72963024918292,0,1
grid_world,2657880118,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,35,10,10,2,0.16666666666666666,0.2585489342056899,0.17279687102746943,13,12.0,0.009790427548180373,0.4449447816521625,0.17,0.25,0.8333333333333334,0.8333333333333334,1.0,0.7083333333333333,0.0,0.35,1,67.83333333333333,0,1
grid_world,2677868598,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,34,12,12,2,0.0,0.20307123006258035,0.14214986104380622,11,12.0,0.009777360150742842,0.4750465667054279,0.17,0.25,1.0,1.0,1.0,0.7166666666666667,0.1877150797496786,0.44999999999999996,1,78.59467778316217,0,1
grid_world,1002681734,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,34,10,10,1,0.16666666666666666,0.18869632480001597,0.12076564787201022,9,12.0,0.013645272401402985,0.44718990733880604,0.17,0.25,0.8333333333333334,0.8333333333333334,0.5,0.7166666666666667,0.24521470079993613,0.55,1,64.39967247786579,0,1
grid_world,3832825165,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,35,11,11,2,0.08333333333333333,0.22944151558174083,0.15984425585527945,10,12.0,0.013300341590966436,0.45603700505020695,0.17,0.25,0.9166666666666666,0.9166666666666666,1.0,0.7083333333333333,0.08223393767303666,0.5,1,73.98460846075584,0,1
grid_world,2605259070,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,33,11,10,1,0.08333333333333333,0.2161060112569462,0.1401087306315868,12,12.0,0.01247851642737542,0.442422032469873,0.17,0.25,0.8333333333333334,0.9166666666666666,0.5,0.725,0.1355759549722152,0.4,1,62.99806336961101,0,1
grid_world,3084329421,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,35,12,12,2,0.0,0.20179996981162948,0.1452959782643732,10,12.0,0.01746407821384267,0.4600850662680783,0.17,0.25,1.0,1.0,1.0,0.7083333333333333,0.19280012075348207,0.5,1,79.03253502388208,0,1
grid_world,1689697842,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,33,12,9,2,0.0,0.18886122015985007,0.12842562970869806,9,12.0,0.010543356811039711,0.43811585124887953,0.17,0.25,0.75,1.0,1.0,0.725,0.2445551193605997,0.55,1,74.5237716710484,0,1
grid_world,3095727744,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,35,12,11,2,0.0,0.23485421135319248,0.16909503217429858,11,12.0,0.01072042597294203,0.4598267981324525,0.17,0.25,0.9166666666666666,1.0,1.0,0.7083333333333333,0.06058315458723007,0.44999999999999996,1,74.68149749755455,0,1
grid_world,2104094607,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,33,12,9,1,0.0,0.19694932809894083,0.13392554310727975,8,12.0,0.012849544321487287,0.45502711824393155,0.17,0.25,0.75,1.0,0.5,0.725,0.21220268760423666,0.6,1,65.57083762645932,0,1
grid_world,4136829318,no_relay_hetero,0,scout_belief,stale_hold,severe,12,2,120,35,10,10,2,0.16666666666666666,0.25380691940062394,0.1692046129337493,13,12.0,0.010799504891242038,0.43274393485934787,0.17,0.25,0.8333333333333334,0.8333333333333334,1.0,0.7083333333333333,0.0,0.35,1,67.83333333333333,0,1
grid_world,1812648007,no_relay_hetero,0,no_shared,autonomous,degraded,12,2,120,120,8,8,2,0.3333333333333333,0.08396300930914107,0.14567582115135974,11,6.0,0.05111057263735384,0.0,0.17,0.25,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6641479627634357,0.44999999999999996,0,59.7980714786881,0,1
grid_world,2049695516,no_relay_hetero,0,no_shared,autonomous,degraded,12,2,120,34,11,11,2,0.08333333333333333,0.24484006720307935,0.16526704536207856,13,6.0,0.04695193109394019,0.0,0.17,0.25,0.9166666666666666,0.9166666666666666,1.0,0.7166666666666667,0.020639731187682586,0.35,1,71.75562290329422,0,1
grid_world,2069515344,no_relay_hetero,0,no_shared,autonomous,degraded,12,2,120,35,11,11,2,0.08333333333333333,0.22525212128233418,0.15504854348267336,15,6.0,0.03973789826311289,0.0,0.17,0.25,0.9166666666666666,0.9166666666666666,1.0,0.7083333333333333,0.09899151487066327,0.25,1,71.71921454152262,0,1
grid_world,1380821800,no_relay_hetero,0,no_shared,autonomous,degraded,12,2,120,34,12,12,2,0.0,0.25540811089772986,0.17878567762841088,13,6.0,0.0696134347841324,0.0,0.17,0.25,1.0,1.0,1.0,0.7166666666666667,0.0,0.35,1,74.96666666666667,0,1
grid_world,3651705430,no_relay_hetero,0,no_shared,autonomous,degraded,12,2,120,33,11,10,2,0.08333333333333333,0.20273432695162846,0.13143942197363911,10,6.0,0.0645972850377675,0.0,0.17,0.25,0.8333333333333334,0.9166666666666666,1.0,0.725,0.18906269219348615,0.5,1,73.7468776907088,0,1
grid_world,2452846,no_relay_hetero,0,no_shared,autonomous,degraded,12,2,120,34,12,12,2,0.0,0.22830017463111926,0.15981012224178348,13,6.0,0.04888424909959171,0.0,0.17,0.25,1.0,1.0,1.0,0.7166666666666667,0.08679930147552295,0.35,1,76.18185688732399,0,1
grid_world,865914843,no_relay_hetero,0,no_shared,autonomous,degraded,12,2,120,34,12,12,2,0.0,0.2441420160223798,0.17089941121566588,14,6.0,0.0454194410824385,0.0,0.17,0.25,1.0,1.0,1.0,0.7166666666666667,0.02343193591048076,0.30000000000000004,1,74.7947137694134,0,1
grid_world,3824032740,no_relay_hetero,0,no_shared,autonomous,degraded,12,2,120,34,12,12,2,0.0,0.2674700903913913,0.1872290632739739,13,6.0,0.05197331712935036,0.0,0.17,0.25,1.0,1.0,1.0,0.7166666666666667,0.0,0.35,1,74.96666666666667,0,1
grid_world,1438447060,no_relay_hetero,0,no_shared,autonomous,degraded,12,2,120,34,11,11,2,0.08333333333333333,0.21201880815604832,0.14099250742377212,9,6.0,0.03985093008385928,0.0,0.17,0.25,0.9166666666666666,0.9166666666666666,1.0,0.7166666666666667,0.15192476737580674,0.55,1,75.59361340992797,0,1
grid_world,133888477,no_relay_hetero,0,no_shared,autonomous,degraded,12,2,120,34,12,12,2,0.0,0.21683974673914358,0.1517878227174005,13,6.0,0.05013218483742369,0.0,0.17,0.25,1.0,1.0,1.0,0.7166666666666667,0.13264101304342568,0.35,1,76.82364084927464,0,1
grid_world,3669027154,no_relay_hetero,0,no_shared,autonomous,degraded,12,2,120,33,12,9,1,0.0,0.2040193847384601,0.13873318162215287,9,6.0,0.030313655019834327,0.0,0.17,0.25,0.75,1.0,0.5,0.725,0.1839224610461596,0.55,1,64.67491445464624,0,1
