stress,team,map_mode,command_mode,n,safe_delivery,operational_score,degraded,exposure,attrition,map_mse,false_safe,effective_delay,consensus
severe,relay_rich,scout_belief,stale_hold,12,0.16666666666666666,72.52554349300611,0.8333333333333334,0.12889225304641186,0.09027777777777775,0.00519352766018975,0.0,8.920717754839075,0.5588987638506618
severe,scout_rich,delayed,autonomous,12,0.16666666666666666,71.94209021561866,0.9166666666666666,0.12851583100324113,0.11805555555555552,0.003579017210093533,0.0,20.120494837327097,0.0
severe,scout_rich,delayed,consensus_gated,12,0.16666666666666666,75.33713915415136,0.9166666666666666,0.11063860694270079,0.12499999999999996,0.0036815267405269,0.0,20.600099386397027,0.5576645759133828
severe,scout_rich,delayed,crowd_vector,12,0.25,76.23000760241133,0.8333333333333334,0.11601786995152559,0.0833333333333333,0.004458226441026,0.0,20.166666666666668,0.5471196287484341
severe,scout_rich,delayed,stale_hold,12,0.25,77.57747667222819,0.75,0.10101266816657274,0.12499999999999996,0.002700029032056375,0.0,20.255952380952383,0.5476845112722443
severe,scout_rich,no_shared,autonomous,12,0.25,77.4599334662937,0.75,0.11179363812226285,0.11805555555555554,0.031827134645405084,0.06857208448117534,20.485858585858583,0.0
severe,scout_rich,no_shared,consensus_gated,12,0.25,74.85559680967029,0.75,0.11731813478983717,0.10416666666666663,0.030801455062853617,0.06498890419344959,20.20760233918129,0.5418056007324236
severe,scout_rich,no_shared,crowd_vector,12,0.25,73.9765484558605,0.75,0.11426799516452031,0.0972222222222222,0.03222427183857016,0.0735317187021732,20.14853801169591,0.5369820780023211
severe,scout_rich,no_shared,stale_hold,12,0.08333333333333333,76.05667279320879,0.9166666666666666,0.10800360742947034,0.0972222222222222,0.030087695404802602,0.0642715029078665,20.2,0.5410310497660098
severe,scout_rich,perfect,autonomous,12,0.16666666666666666,70.86569186926344,0.8333333333333334,0.12447828120787076,0.11111111111111109,0.0,0.0,20.146198830409357,0.0
severe,scout_rich,perfect,consensus_gated,12,0.3333333333333333,76.2620111977056,0.6666666666666666,0.10870543250166335,0.09722222222222221,0.0,0.0,20.27962962962963,0.5450284672621674
severe,scout_rich,perfect,crowd_vector,12,0.16666666666666666,74.20516370631141,0.8333333333333334,0.11390562853045016,0.11111111111111106,0.0,0.0,20.0,0.5547875606670222
severe,scout_rich,perfect,stale_hold,12,0.08333333333333333,71.88124568122952,0.9166666666666666,0.1042272504060759,0.15972222222222218,0.0,0.0,20.0,0.5502111534218456
severe,scout_rich,scout_belief,autonomous,12,0.4166666666666667,75.44259257719624,0.5833333333333334,0.11206613780808007,0.07638888888888885,0.00307980047539945,0.0,20.160919540229884,0.0
severe,scout_rich,scout_belief,consensus_gated,12,0.08333333333333333,76.1453450423923,0.9166666666666666,0.11211018637087224,0.11111111111111109,0.00334377561976295,0.0011574074074074,20.0702798663325,0.5557004793580519
severe,scout_rich,scout_belief,crowd_vector,12,0.25,77.03199187480077,0.75,0.10769303773461232,0.11111111111111109,0.003645762214343892,0.000631313131313125,20.01169590643275,0.5577407573318962
severe,scout_rich,scout_belief,stale_hold,12,0.08333333333333333,77.47288813519502,0.9166666666666666,0.11970911237286118,0.11111111111111106,0.004470106365224458,0.0036405723905723665,20.45977011494253,0.5550201915446924
