team,map_mode,command_mode,stress,n,success_rate,strict_success_rate,safe_delivery_rate,mean_operational_score,degraded_rate,mean_reached_fraction,mean_payload_fraction,mean_exposure,mean_attrition,mean_early_attrition,mean_recovery,mean_fragmentation,mean_false_safe,mean_map_mse,mean_effective_map_delay,mean_consensus,mean_dispersion,reversal_rate,success_ci_low,success_ci_high,strict_success_ci_low,strict_success_ci_high,safe_delivery_ci_low,safe_delivery_ci_high,operational_score_ci_low,operational_score_ci_high
relay_rich,scout_belief,crowd_vector,degraded,40,1.0,1.0,0.4,75.37459980066733,0.75,0.8875,0.6125,0.12445470154506888,0.05416666666666666,0.05416666666666666,2.2,0.0007727272727272728,0.0013636363636363635,0.00460778195056513,4.311743283922219,0.6485434000012057,0.05174666909393986,0.0,1.0,1.0,1.0,1.0,0.24937500000000004,0.55,73.57773122877443,77.18792953348468
relay_rich,scout_belief,crowd_vector,severe,40,1.0,1.0,0.25,74.671173296391,0.75,0.8625,0.6,0.12129148312020481,0.08333333333333333,0.08333333333333333,1.225,0.0005274170274170275,0.0,0.004415296892874966,8.95263136189126,0.5553036177286962,0.08265772521332404,0.0,1.0,1.0,1.0,1.0,0.125,0.375,73.01659282970013,76.64598911260417
relay_rich,scout_belief,stale_hold,degraded,40,1.0,1.0,0.425,76.07393491922758,0.65,0.8854166666666666,0.6,0.11916157825340763,0.05833333333333333,0.05833333333333333,0.775,0.000329004329004329,0.0,0.004342633672748569,4.272010767514397,0.6516689522347857,0.051996344675764375,0.0,1.0,1.0,1.0,1.0,0.275,0.575,74.53346394325892,77.75737354641541
relay_rich,scout_belief,stale_hold,severe,40,0.975,0.975,0.3,73.99961547904881,0.75,0.8666666666666666,0.6125,0.11871437580542335,0.08333333333333333,0.08333333333333333,3.075,0.0004924242424242425,0.0020486111111111113,0.004675691578962882,9.02863877011836,0.5591557222446767,0.08251353997292542,0.00760233918128655,0.925,1.0,0.925,1.0,0.175,0.45,72.37349646189601,75.71361801211411
relay_sparse,delayed,autonomous,degraded,40,1.0,1.0,0.675,72.38815479423928,0.825,0.90625,0.5625,0.12877264688417628,0.02708333333333332,0.02708333333333332,7.725,0.00015151515151515,0.0,0.001323599551397,10.073370927318296,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.525,0.8,70.64655542215993,74.21369308997387
relay_sparse,delayed,autonomous,severe,40,1.0,1.0,0.675,70.79888258319728,0.975,0.875,0.55,0.12604176575610626,0.05833333333333331,0.05833333333333331,8.225,0.0,0.0003630050505050475,0.004696197437879778,20.203740184665776,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.525,0.825,69.355442719294,72.30202551300228
relay_sparse,delayed,consensus_gated,degraded,40,1.0,1.0,0.575,76.45294702380491,0.6,0.90625,0.575,0.11862273724497041,0.035416666666666666,0.035416666666666666,0.975,0.0,0.0,0.0013191861601978242,10.037719298245614,0.6484088792411615,0.05062516537958649,0.0,1.0,1.0,1.0,1.0,0.425,0.725,75.20016254539807,77.83469304635231
relay_sparse,delayed,consensus_gated,severe,40,1.0,1.0,0.55,76.02717885979833,0.55,0.8916666666666666,0.5875,0.11888798299681988,0.04583333333333333,0.04583333333333333,1.15,0.0,0.0007291666666666667,0.0042792960272474865,20.225250626566414,0.5545110282729034,0.08182804806623276,0.0,1.0,1.0,1.0,1.0,0.4,0.7006249999999994,74.43086562829482,77.67156681613558
relay_sparse,delayed,crowd_vector,degraded,40,1.0,1.0,0.625,76.87035699270321,0.475,0.90625,0.575,0.11386621551148926,0.035416666666666666,0.035416666666666666,0.75,0.0,0.0,0.0012705106001980313,10.066688311688312,0.6420436354377489,0.05136777576021786,0.0,1.0,1.0,1.0,1.0,0.475,0.775,75.46768023683062,78.31926561947937
relay_sparse,delayed,crowd_vector,severe,40,1.0,1.0,0.4,77.33573516329598,0.65,0.9,0.65,0.11484678076725359,0.0625,0.0625,1.075,0.0,0.0010890151515151514,0.004583907431078221,20.226277133511747,0.5487811024631768,0.08233717439767403,0.0,1.0,1.0,1.0,1.0,0.25,0.55,75.36794326599576,79.27901835132216
relay_sparse,delayed,stale_hold,degraded,40,1.0,1.0,0.625,77.09372157089899,0.45,0.9041666666666666,0.575,0.11027762928269828,0.03125,0.03125,0.85,0.00018518518518518518,0.0,0.0011030456005301824,10.0,0.6467999300452876,0.05099745037332613,0.0,1.0,1.0,1.0,1.0,0.475,0.775,75.59464688224803,78.64439323221475
